training,age,education,black,hispanic,married,no_degree,re75,re78
1.0,41.10824325607216,9.0,1.0,0.0,0.0,1.0,5443.766961124016,18.171599919863354
0.0,43.36997065911793,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,20.60989751855148,10.0,1.0,0.0,0.0,1.0,6153.42265725554,433.3584769809238
1.0,24.63464175576929,8.0,1.0,0.0,0.0,1.0,9.025723284748324,12546.417441454103
0.0,29.187494120076416,12.0,1.0,0.0,1.0,0.0,7941.636299285003,17236.119989214916
0.0,25.308440646861133,11.0,1.0,0.0,1.0,0.0,257.6665247662803,3731.870517174547
0.0,37.312918492828175,11.0,1.0,0.0,0.0,0.0,160.60029589321113,3811.7567029964866
0.0,38.72282382815261,9.0,1.0,0.0,0.0,1.0,73.26918839533371,0.0
0.0,26.62093221700042,12.0,1.0,0.0,0.0,1.0,17057.6970624037,565.8250675408158
1.0,38.68526235873157,7.0,1.0,0.0,0.0,1.0,5467.289303518032,37.20772400578028
0.0,26.412905040353525,11.0,1.0,0.0,1.0,1.0,178.22002629868052,14349.879727196363
1.0,19.73751552754621,9.0,1.0,0.0,0.0,0.0,7499.04979659842,402.1196071442844
1.0,27.981962835724506,11.0,1.0,0.0,0.0,0.0,8521.056727691635,4405.5159059658845
1.0,19.09222252565009,11.0,1.0,0.0,0.0,0.0,136.6627445550893,615.0677263088667
1.0,23.583820813631103,10.0,1.0,0.0,1.0,1.0,6828.807703523889,260.2834936198658
1.0,26.817478930249024,8.0,1.0,0.0,0.0,1.0,1006.2369599122686,140.23436136681713
0.0,18.842897257942578,8.0,1.0,0.0,0.0,0.0,1577.7878276344086,9824.122062224917
1.0,19.64646640802329,11.0,1.0,0.0,0.0,1.0,305.5780814949869,266.74391655417526
1.0,28.00970553317834,8.0,1.0,0.0,1.0,0.0,2391.307490785752,14631.720366683583
0.0,27.62017736556965,10.0,1.0,0.0,0.0,1.0,25.85390976895515,8078.903057475232
1.0,29.179766705410454,11.0,1.0,0.0,1.0,0.0,8688.409332435434,11964.290166767705
1.0,19.10947054628988,7.0,1.0,0.0,0.0,1.0,2181.1367028891964,0.0
1.0,30.681715372565357,12.0,1.0,0.0,1.0,0.0,164.48288944132827,461.49907820520275
0.0,25.431224791924738,10.0,1.0,0.0,0.0,1.0,6967.793977643332,11448.066295653001
1.0,26.869036311252806,8.0,1.0,0.0,1.0,1.0,1830.7157567101342,3626.6338203322393
0.0,19.104123629097792,8.0,1.0,0.0,0.0,1.0,2200.962281797716,70.47818677915598
1.0,19.44341750754697,9.0,1.0,0.0,0.0,1.0,0.0,189.89495112786045
0.0,42.68185067847662,11.0,1.0,0.0,1.0,1.0,1925.070977702486,4245.03961504058
1.0,19.044388368470702,11.0,1.0,0.0,0.0,1.0,46.812847809308664,2771.3153101803828
1.0,32.00223802101137,5.0,1.0,0.0,0.0,1.0,66.95786018913395,0.0
1.0,25.434635009686097,10.0,0.0,0.0,0.0,1.0,334.8246704841898,351.1825144866973
0.0,20.831599514599322,8.0,1.0,0.0,0.0,1.0,1624.3265748935924,662.0672896413457
0.0,26.51796127453178,9.0,1.0,0.0,0.0,1.0,0.0,3858.6450074864574
1.0,25.20133361018117,10.0,1.0,0.0,0.0,1.0,158.92361168648415,9611.80265100247
1.0,18.799766384882357,7.0,1.0,0.0,0.0,1.0,2664.8685980794053,3004.48512611695
1.0,25.69776009292878,10.0,1.0,0.0,1.0,1.0,41.56501871762816,7939.619528601045
1.0,27.14669504593988,8.0,1.0,0.0,1.0,1.0,1990.6585018441817,677.53157134486
0.0,35.559260405274365,9.0,1.0,0.0,0.0,1.0,75.84940736606895,225.41708911476218
1.0,27.50840301843236,11.0,1.0,0.0,1.0,0.0,2255.084648037203,227.98101900442134
0.0,34.49006348929378,11.0,1.0,1.0,0.0,1.0,9.114807914947988,2982.207659894723
1.0,29.43164253577475,13.0,1.0,0.0,0.0,0.0,283.399534552266,112.4011120884118
0.0,18.857790106410867,11.0,0.0,0.0,0.0,1.0,2051.3336044792536,0.0
1.0,37.436666164988154,7.0,1.0,0.0,1.0,1.0,1736.8502628860097,15212.325241065717
0.0,28.21212173250152,11.0,1.0,0.0,0.0,0.0,0.0,158.53389840217804
1.0,19.144258490346843,9.0,1.0,0.0,0.0,1.0,1957.4128590098517,533.432450395516
1.0,25.56080789118502,12.0,0.0,1.0,0.0,0.0,6243.5742774445835,3791.0412803074614
0.0,19.68555027850233,8.0,1.0,0.0,0.0,1.0,1493.4752937803046,0.0
0.0,39.33993697405738,10.0,1.0,0.0,0.0,1.0,6776.893718775384,0.0
1.0,19.293081308467862,8.0,1.0,0.0,0.0,1.0,2585.701956921614,3918.040819767376
1.0,19.331029945268494,10.0,1.0,0.0,0.0,1.0,1894.6091520509663,4045.0330253131438
1.0,26.621475433475467,10.0,1.0,0.0,1.0,1.0,0.0,193.3993649122184
0.0,18.00718255370431,8.0,0.0,0.0,0.0,1.0,0.0,3004.226093429342
0.0,46.521486051860066,10.0,1.0,0.0,1.0,1.0,0.0,761.0776489105629
0.0,27.35712116913796,8.0,1.0,0.0,1.0,1.0,150.96070448250785,7991.142376582102
1.0,27.846393042045662,12.0,1.0,0.0,0.0,0.0,0.0,9392.044495334632
0.0,26.392851558363276,10.0,1.0,0.0,1.0,1.0,39.67617559056117,0.0
1.0,23.75166197135349,9.0,1.0,1.0,0.0,1.0,7647.604776811113,3790.335955316509
1.0,27.54541080875623,11.0,1.0,0.0,1.0,0.0,32.718683665042605,9072.393860712198
0.0,25.052138884692422,9.0,1.0,0.0,0.0,1.0,2416.844749535318,7653.572707448163
1.0,19.066806638145856,11.0,1.0,0.0,0.0,0.0,154.9219184710381,404.0169637547022
0.0,43.06079164434322,11.0,1.0,0.0,1.0,0.0,0.0,111.24822115184907
1.0,27.803183240216455,9.0,1.0,0.0,0.0,1.0,7853.291425824831,0.0
0.0,19.24478896224804,8.0,1.0,0.0,0.0,1.0,0.0,101.0710095052714
1.0,18.829140017076835,5.0,1.0,0.0,0.0,1.0,186.7137762898474,389.4962435331129
1.0,19.298271287500306,11.0,1.0,0.0,0.0,0.0,119.64432592503479,5190.436810546464
0.0,26.499908716228624,7.0,1.0,0.0,1.0,1.0,18041.94232613898,9683.683511926043
1.0,24.64283919467361,10.0,0.0,0.0,1.0,0.0,8375.292391681736,4058.3525734550076
0.0,28.06462187905684,8.0,1.0,0.0,0.0,1.0,6289.814634768707,9175.933343839946
1.0,27.003498602877123,9.0,1.0,0.0,0.0,1.0,9.864564585571443,16167.474262272142
1.0,18.78365012228238,9.0,1.0,0.0,0.0,1.0,151.9203768443806,0.0
1.0,36.25968140925824,7.0,1.0,0.0,0.0,1.0,120.16105532581942,10273.551452644224
0.0,26.662778389749096,10.0,0.0,0.0,0.0,1.0,7393.769195422347,4201.935019988755
0.0,28.075922247414667,11.0,1.0,0.0,0.0,0.0,6884.028243260202,4582.6418572549965
1.0,25.52156379863567,9.0,1.0,0.0,0.0,1.0,206.16751392928742,441.5891013261157
1.0,30.25696699073635,11.0,1.0,0.0,1.0,0.0,1861.6963742101639,792.3440511101442
1.0,19.583723257651133,9.0,1.0,0.0,0.0,1.0,2395.1663052012336,47.71812862628042
0.0,46.440156645532184,11.0,1.0,0.0,0.0,0.0,0.0,3854.3899929863683
0.0,28.826530894623083,11.0,1.0,0.0,1.0,0.0,6948.89500236999,717.0805047434066
0.0,34.013024211292525,10.0,1.0,0.0,1.0,0.0,2093.5758526713025,4503.0047822679835
0.0,25.19724231071796,10.0,1.0,0.0,0.0,1.0,2276.630306657773,0.0
1.0,19.836604543896744,10.0,1.0,0.0,1.0,1.0,1895.2296761464306,8818.415239868238
0.0,19.383239476751196,9.0,0.0,1.0,0.0,1.0,7097.597803917244,3410.0117439949345
0.0,19.92071767862515,8.0,1.0,0.0,0.0,1.0,6664.191838756938,5349.585729543593
0.0,27.093482915795242,11.0,1.0,0.0,1.0,0.0,7069.227860297776,819.5151534825883
0.0,18.9816401371294,11.0,1.0,0.0,0.0,1.0,112.16335279511631,8104.2439201606
0.0,26.257956067630946,10.0,1.0,0.0,1.0,1.0,8689.915328467609,15640.689142299425
0.0,19.84666547868659,8.0,1.0,0.0,0.0,1.0,133.74073329839155,3608.7587906907934
0.0,18.67323782525272,9.0,0.0,1.0,0.0,1.0,1976.4098336437542,10043.506284310497
0.0,38.996973325028684,7.0,1.0,0.0,0.0,1.0,6407.905255470395,3829.2947444860665
1.0,25.098506075029846,9.0,1.0,0.0,0.0,1.0,2113.7276021090593,7848.961490902372
1.0,36.64029347659268,8.0,1.0,0.0,0.0,1.0,5309.071845453854,616.8754635792576
1.0,19.3084824078198,5.0,0.0,1.0,1.0,1.0,53.14075695391415,9527.696580606002
1.0,25.97812437543888,10.0,1.0,0.0,1.0,1.0,1796.9383948920915,272.93280497107804
1.0,36.43455154766518,8.0,1.0,0.0,1.0,1.0,5451.1112250303195,3557.622353535967
0.0,25.799522676456046,9.0,0.0,0.0,0.0,1.0,7517.903650961522,15514.636052003392
1.0,28.47457205477368,9.0,1.0,0.0,0.0,1.0,7099.016319786124,13402.976928381433
0.0,25.988156475314913,11.0,1.0,0.0,0.0,0.0,7872.871201505009,3808.8811945060615
1.0,19.703787482451922,9.0,1.0,0.0,1.0,1.0,8295.131242854604,3553.069546978786
0.0,39.235698612165635,10.0,1.0,0.0,1.0,1.0,0.0,416.58649367488044
1.0,40.22984635561599,10.0,1.0,0.0,0.0,1.0,104.85829621807365,14688.022634717676
0.0,25.87131995522187,12.0,0.0,0.0,0.0,0.0,87.21311306111863,3969.637781181529
0.0,27.039046579078505,9.0,1.0,0.0,0.0,1.0,2406.9681020737244,1553.2597617916513
0.0,18.30740839846141,9.0,1.0,0.0,0.0,1.0,211.23580886624865,177.86950651532072
0.0,24.758795621632753,9.0,1.0,0.0,0.0,1.0,976.6283099811834,354.0840797805359
1.0,28.97802948087869,13.0,1.0,0.0,1.0,0.0,1691.4316252774088,738.1249070356992
1.0,27.08991802332594,10.0,0.0,0.0,1.0,1.0,2370.9471128636046,3879.7041739216775
1.0,24.922614595714933,10.0,1.0,0.0,1.0,1.0,2079.0278810583236,4205.606433024803
1.0,28.603826796621686,13.0,1.0,0.0,0.0,0.0,2125.0119209491463,16398.87087603744
0.0,39.18642810106668,11.0,1.0,0.0,0.0,0.0,246.13879163253557,720.1023849646499
0.0,19.075480028447306,10.0,1.0,0.0,0.0,1.0,1992.5962043899367,4682.120290206174
1.0,39.58430844128634,12.0,1.0,0.0,0.0,0.0,106.18380449038824,672.0855158079806
1.0,28.076013119378118,11.0,1.0,0.0,1.0,0.0,6788.733451851772,317.8780376840651
1.0,43.98977506934029,10.0,1.0,0.0,0.0,0.0,0.0,3213.303139885299
1.0,19.326833636635484,8.0,1.0,0.0,0.0,1.0,0.0,4162.1237157578635
1.0,24.84478495753682,10.0,1.0,0.0,1.0,1.0,2271.7422279244147,11.909293318037044
1.0,18.931442515460894,10.0,1.0,0.0,0.0,1.0,512.1373080427865,282.10101793733367
1.0,18.231072621825717,9.0,1.0,0.0,0.0,1.0,6353.56846679747,466.73189708974854
0.0,26.16663844682171,10.0,1.0,0.0,0.0,1.0,16560.125192324424,15.930045954067282
1.0,37.59158304895041,11.0,1.0,0.0,1.0,0.0,4961.821652472997,5256.24519758951
0.0,35.41092790791803,9.0,1.0,0.0,1.0,1.0,6179.138876728415,749.1173849193113
1.0,20.102412079603575,11.0,0.0,0.0,0.0,1.0,0.0,3109.079468296052
1.0,41.2198815851083,8.0,1.0,0.0,1.0,1.0,6180.162807849343,4862.773180346348
0.0,26.289473890574364,10.0,0.0,0.0,1.0,0.0,19634.364536566514,12994.559231862204
1.0,19.509109511641704,11.0,1.0,0.0,0.0,1.0,2237.7278252689734,71.6296861110599
0.0,26.38264183677643,5.0,1.0,0.0,0.0,1.0,89.1058233887589,3134.812796328401
1.0,36.800755343364365,10.0,1.0,0.0,0.0,1.0,0.0,9834.479139448056
0.0,27.873441924730187,8.0,1.0,0.0,0.0,1.0,195.60535506155833,0.0
0.0,19.291114907420628,8.0,1.0,0.0,0.0,1.0,118.00639271098048,207.81007343320368
0.0,41.43154501356399,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,28.606803586263027,7.0,1.0,0.0,0.0,1.0,1839.6155804004677,144.373271943031
0.0,38.87140993577199,8.0,1.0,0.0,1.0,1.0,0.0,8419.524925881748
0.0,19.200325599185962,10.0,1.0,0.0,0.0,1.0,126.41765822063856,3726.3007821320266
1.0,18.935379738658384,11.0,0.0,1.0,0.0,1.0,18539.62015490762,794.5997780341577
1.0,19.73779143956787,11.0,1.0,0.0,0.0,1.0,347.5766253575871,9590.158269585134
1.0,38.91762657765614,10.0,1.0,0.0,1.0,1.0,0.0,387.1292203503488
1.0,27.8991969811932,11.0,1.0,0.0,0.0,0.0,0.0,417.96367916848874
1.0,20.10095052013169,8.0,1.0,0.0,0.0,1.0,5675.03436305819,11894.320707680494
0.0,19.584820131112245,11.0,1.0,0.0,0.0,0.0,131.84467708398077,11013.398816781873
0.0,28.616381784345833,7.0,1.0,0.0,0.0,1.0,2220.4330297553333,3363.755930318066
0.0,25.54510870604413,10.0,1.0,0.0,0.0,1.0,87.02876386254829,0.0
1.0,26.58694536983239,9.0,1.0,0.0,1.0,1.0,2161.9266089702933,262.8494627455827
0.0,20.09255235999024,11.0,1.0,0.0,0.0,0.0,7578.983534376792,9239.630952413208
0.0,25.739122042694806,11.0,0.0,0.0,1.0,0.0,0.0,2721.3975003565306
0.0,27.79432249094184,8.0,0.0,0.0,0.0,1.0,2260.3018509785884,3881.826447292075
0.0,34.56123995849957,10.0,1.0,0.0,0.0,1.0,0.0,7033.786864858096
0.0,25.82417893332071,11.0,1.0,0.0,0.0,0.0,204.7789235273599,172.92835726260898
1.0,28.86049942083074,11.0,1.0,0.0,0.0,0.0,1109.3654013988473,237.21056393533053
0.0,36.79103255078928,9.0,1.0,0.0,0.0,1.0,7028.012826182882,9328.222786114078
0.0,19.56410666955754,8.0,0.0,1.0,0.0,1.0,1522.6966222937974,63.74853651429851
1.0,27.713847855714736,12.0,1.0,0.0,1.0,0.0,0.0,6447.540781855534
1.0,26.62505589876109,11.0,1.0,0.0,0.0,1.0,7126.414450777394,8415.768313866978
0.0,26.13057894940673,6.0,1.0,0.0,0.0,1.0,1521.3835010945918,9921.392399119128
0.0,18.74163488453303,8.0,0.0,0.0,1.0,1.0,1509.4939702246356,3025.3167040854396
0.0,34.07509157876103,10.0,1.0,0.0,1.0,1.0,5961.1006848103925,403.6154536966837
0.0,25.424828944658657,8.0,1.0,0.0,0.0,1.0,0.0,5338.323053693646
1.0,24.048331450571204,10.0,1.0,0.0,0.0,1.0,19545.53627406782,9852.025610297616
0.0,19.203672528145145,8.0,1.0,0.0,0.0,1.0,0.0,8955.508519110928
0.0,24.571775441358703,10.0,1.0,0.0,0.0,1.0,232.11325134157983,761.067800631439
0.0,25.252816424876237,10.0,1.0,0.0,0.0,1.0,8.447614712773145,8255.950674863405
1.0,39.033750795990024,11.0,1.0,1.0,1.0,0.0,9919.517640692033,4020.3217163452946
1.0,27.11484185781684,10.0,1.0,0.0,0.0,1.0,7695.325050156706,0.0
0.0,28.689717290944543,11.0,1.0,0.0,0.0,1.0,86.04253293203253,6789.868818209942
1.0,27.16036394805468,11.0,1.0,0.0,1.0,0.0,17692.324851855403,5251.352454984755
0.0,18.13037850312596,10.0,0.0,0.0,0.0,1.0,2758.011527943274,7365.5666341290325
1.0,25.81468986671012,10.0,1.0,0.0,0.0,1.0,2299.3510750246355,390.8983173408112
0.0,24.972796164199533,10.0,1.0,0.0,0.0,1.0,236.37393325424273,9114.491526073612
1.0,41.76552566478625,8.0,1.0,0.0,0.0,1.0,2117.895388942769,8.59095848586361
1.0,18.68501168451633,11.0,0.0,1.0,0.0,1.0,7818.292882032307,3609.208208309494
0.0,40.69481712842118,13.0,1.0,0.0,0.0,0.0,0.0,106.9964514378062
1.0,19.716735551486284,10.0,0.0,1.0,0.0,1.0,1553.5552625972032,3559.6350839207435
0.0,24.107042067342874,12.0,1.0,0.0,0.0,0.0,172.44770496977048,441.3255849269944
1.0,26.4017523389363,11.0,1.0,0.0,0.0,0.0,124.444529709835,13569.316691233962
0.0,26.551661398669978,11.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,18.685159824460992,9.0,1.0,0.0,0.0,1.0,2131.4970148546395,0.0
0.0,37.71446931009528,10.0,1.0,0.0,0.0,1.0,259.3579953281404,88.82942727991707
1.0,28.880889916887046,11.0,1.0,0.0,0.0,1.0,2200.5984924364175,0.0
1.0,29.620896590747034,12.0,1.0,0.0,0.0,0.0,177.94645977185164,7839.828661250495
0.0,27.37288104246009,11.0,0.0,1.0,1.0,0.0,1908.7024194203304,17203.207082538127
0.0,27.04842178092038,10.0,1.0,0.0,0.0,1.0,0.0,233.27162159626113
1.0,19.32346721963013,11.0,0.0,0.0,0.0,0.0,6658.384094462218,4593.571344361558
1.0,27.373374425922925,11.0,1.0,0.0,0.0,0.0,1632.5300120076715,423.86597764508247
0.0,19.23385586040758,11.0,1.0,0.0,0.0,1.0,113.61105386332292,656.5510972296627
1.0,27.337698752627748,12.0,1.0,0.0,0.0,0.0,7733.071463612175,574.3649171458451
1.0,40.83514881379183,9.0,1.0,0.0,0.0,1.0,1334.4869439335184,8444.572813141078
0.0,26.076504634866954,10.0,1.0,0.0,0.0,1.0,0.0,3274.0023323517544
0.0,25.092113433931832,7.0,1.0,0.0,0.0,1.0,5259.878965134375,471.3145582777013
1.0,19.78139609684825,9.0,1.0,0.0,0.0,1.0,1348.148714535475,6065.609858272053
1.0,19.509296209763505,12.0,0.0,1.0,0.0,0.0,1530.6202713730447,8187.630149215455
1.0,24.701845832362498,9.0,1.0,0.0,0.0,1.0,0.0,8889.077528995293
0.0,19.248900368106526,7.0,1.0,0.0,0.0,1.0,6.965339481271215,2904.122269862941
0.0,40.92875383194952,10.0,1.0,0.0,0.0,1.0,51.04840555615557,24.465656517212807
0.0,20.269552561350142,9.0,0.0,1.0,0.0,1.0,1853.9120024461674,397.0858519538549
0.0,38.23747089046893,8.0,1.0,0.0,0.0,1.0,2283.4927736011978,8278.218834426878
